id_seq,sentenced,choice_str,choice_pred,choice_union_pred
75_45,All sailors are chemists and All sailors are potters,"['All chemists are potters', 'All potters are chemists', 'Some chemists are potters', 'Some potters are chemists', 'Some chemists are not potters', 'Some potters are not chemists', 'No chemists are potters', 'No potters are chemists', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]"
75_46,No analysts are novelists and No novelists are travelers,"['All analysts are travelers', 'All travelers are analysts', 'Some analysts are travelers', 'Some travelers are analysts', 'Some analysts are not travelers', 'Some travelers are not analysts', 'No analysts are travelers', 'No travelers are analysts', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, -1]"
75_51,No assistants are farmers and Some scholars are not farmers,"['All assistants are scholars', 'All scholars are assistants', 'Some assistants are scholars', 'Some scholars are assistants', 'Some assistants are not scholars', 'Some scholars are not assistants', 'No assistants are scholars', 'No scholars are assistants', 'NVC']","[0.9999963045120239, 0.9999966621398926, 0.999996542930603, 0.9999969005584717, 0.999996542930603, 0.9999969005584717, 0.999996542930603, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999967813491821, 0.9999971389770508, 0.9999966621398926, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, -1]"
75_52,All runners are scientists and All chefs are runners,"['All scientists are chefs', 'All chefs are scientists', 'Some scientists are chefs', 'Some chefs are scientists', 'Some scientists are not chefs', 'Some chefs are not scientists', 'No scientists are chefs', 'No chefs are scientists', 'NVC']","[0.9999966621398926, 0.9999969005584717, 0.999996542930603, 0.9999967813491821, 0.9999963045120239, 0.9999967813491821, 0.9999961853027344, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999967813491821, 0.9999971389770508, -1]"
75_54,Some climbers are not skaters and Some climbers are therapists,"['All skaters are therapists', 'All therapists are skaters', 'Some skaters are therapists', 'Some therapists are skaters', 'Some skaters are not therapists', 'Some therapists are not skaters', 'No skaters are therapists', 'No therapists are skaters', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
75_56,Some plumbers are not lifeguards and Some dentists are lifeguards,"['All plumbers are dentists', 'All dentists are plumbers', 'Some plumbers are dentists', 'Some dentists are plumbers', 'Some plumbers are not dentists', 'Some dentists are not plumbers', 'No plumbers are dentists', 'No dentists are plumbers', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
75_58,No agents are secretaries and All brokers are agents,"['All secretaries are brokers', 'All brokers are secretaries', 'Some secretaries are brokers', 'Some brokers are secretaries', 'Some secretaries are not brokers', 'Some brokers are not secretaries', 'No secretaries are brokers', 'No brokers are secretaries', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, -1]"
75_59,Some singers are not pilots and Some tailors are not singers,"['All pilots are tailors', 'All tailors are pilots', 'Some pilots are tailors', 'Some tailors are pilots', 'Some pilots are not tailors', 'Some tailors are not pilots', 'No pilots are tailors', 'No tailors are pilots', 'NVC']","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
75_60,Some cyclists are students and Some students are buyers,"['All cyclists are buyers', 'All buyers are cyclists', 'Some cyclists are buyers', 'Some buyers are cyclists', 'Some cyclists are not buyers', 'Some buyers are not cyclists', 'No cyclists are buyers', 'No buyers are cyclists', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
76_0,No travelers are novelists and All analysts are novelists,"['All travelers are analysts', 'All analysts are travelers', 'Some travelers are analysts', 'Some analysts are travelers', 'Some travelers are not analysts', 'Some analysts are not travelers', 'No travelers are analysts', 'No analysts are travelers', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999969005584717, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, -1]"
76_1,All chefs are scientists and All scientists are runners,"['All chefs are runners', 'All runners are chefs', 'Some chefs are runners', 'Some runners are chefs', 'Some chefs are not runners', 'Some runners are not chefs', 'No chefs are runners', 'No runners are chefs', 'NVC']","[0.9999969005584717, 0.999996542930603, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.999996542930603, 0.9999958276748657, -1]","[0.9999967813491821, 0.9999964237213135, 0.9999971389770508, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, 0.999996542930603, -1]"
76_2,All brewers are porters and Some judges are brewers,"['All porters are judges', 'All judges are porters', 'Some porters are judges', 'Some judges are porters', 'Some porters are not judges', 'Some judges are not porters', 'No porters are judges', 'No judges are porters', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999966621398926, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
76_4,Some plumbers are not lifeguards and Some lifeguards are dentists,"['All plumbers are dentists', 'All dentists are plumbers', 'Some plumbers are dentists', 'Some dentists are plumbers', 'Some plumbers are not dentists', 'Some dentists are not plumbers', 'No plumbers are dentists', 'No dentists are plumbers', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
76_5,Some doctors are tellers and Some doctors are not climbers,"['All tellers are climbers', 'All climbers are tellers', 'Some tellers are climbers', 'Some climbers are tellers', 'Some tellers are not climbers', 'Some climbers are not tellers', 'No tellers are climbers', 'No climbers are tellers', 'NVC']","[0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999973773956299, 0.9999973773956299, -1]","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.9999973773956299, 0.9999974966049194, -1]"
76_6,Some cyclists are not students and Some students are not buyers,"['All cyclists are buyers', 'All buyers are cyclists', 'Some cyclists are buyers', 'Some buyers are cyclists', 'Some cyclists are not buyers', 'Some buyers are not cyclists', 'No cyclists are buyers', 'No buyers are cyclists', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
76_7,Some boxers are opticians and Some actuaries are not opticians,"['All boxers are actuaries', 'All actuaries are boxers', 'Some boxers are actuaries', 'Some actuaries are boxers', 'Some boxers are not actuaries', 'Some actuaries are not boxers', 'No boxers are actuaries', 'No actuaries are boxers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
76_8,No designers are architects and All architects are trainers,"['All designers are trainers', 'All trainers are designers', 'Some designers are trainers', 'Some trainers are designers', 'Some designers are not trainers', 'Some trainers are not designers', 'No designers are trainers', 'No trainers are designers', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999971389770508, 0.9999972581863403, -1]"
76_10,No clerks are models and Some managers are not clerks,"['All models are managers', 'All managers are models', 'Some models are managers', 'Some managers are models', 'Some models are not managers', 'Some managers are not models', 'No models are managers', 'No managers are models', 'NVC']","[0.9999966621398926, 0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.999996542930603, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999970197677612, 0.999996542930603, 0.9999967813491821, -1]"
76_11,Some linguists are not carpenters and Some divers are carpenters,"['All linguists are divers', 'All divers are linguists', 'Some linguists are divers', 'Some divers are linguists', 'Some linguists are not divers', 'Some divers are not linguists', 'No linguists are divers', 'No divers are linguists', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]"
76_12,Some gamblers are not bakers and All gamblers are sculptors,"['All bakers are sculptors', 'All sculptors are bakers', 'Some bakers are sculptors', 'Some sculptors are bakers', 'Some bakers are not sculptors', 'Some sculptors are not bakers', 'No bakers are sculptors', 'No sculptors are bakers', 'NVC']","[0.9999966621398926, 0.9999964237213135, 0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999969005584717, 0.9999961853027344, 0.9999963045120239, -1]","[0.9999970197677612, 0.9999967813491821, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, -1]"
76_13,Some auditors are painters and All cleaners are auditors,"['All painters are cleaners', 'All cleaners are painters', 'Some painters are cleaners', 'Some cleaners are painters', 'Some painters are not cleaners', 'Some cleaners are not painters', 'No painters are cleaners', 'No cleaners are painters', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]"
76_15,Some surfers are not planners and All artists are planners,"['All surfers are artists', 'All artists are surfers', 'Some surfers are artists', 'Some artists are surfers', 'Some surfers are not artists', 'Some artists are not surfers', 'No surfers are artists', 'No artists are surfers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999967813491821, 0.9999970197677612, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999970197677612, 0.9999972581863403, -1]"
76_17,Some nurses are not drillers and No actors are drillers,"['All nurses are actors', 'All actors are nurses', 'Some nurses are actors', 'Some actors are nurses', 'Some nurses are not actors', 'Some actors are not nurses', 'No nurses are actors', 'No actors are nurses', 'NVC']","[0.999996542930603, 0.999996542930603, 0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, 0.999996542930603, -1]","[0.9999967813491821, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999966621398926, -1]"
76_19,All bankers are teachers and Some golfers are not bankers,"['All teachers are golfers', 'All golfers are teachers', 'Some teachers are golfers', 'Some golfers are teachers', 'Some teachers are not golfers', 'Some golfers are not teachers', 'No teachers are golfers', 'No golfers are teachers', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999966621398926, 0.999996542930603, -1]","[0.9999971389770508, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, -1]"
76_20,Some campers are not fencers and No engineers are campers,"['All fencers are engineers', 'All engineers are fencers', 'Some fencers are engineers', 'Some engineers are fencers', 'Some fencers are not engineers', 'Some engineers are not fencers', 'No fencers are engineers', 'No engineers are fencers', 'NVC']","[0.9999966621398926, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, -1]"
76_21,All skaters are poets and Some skaters are miners,"['All poets are miners', 'All miners are poets', 'Some poets are miners', 'Some miners are poets', 'Some poets are not miners', 'Some miners are not poets', 'No poets are miners', 'No miners are poets', 'NVC']","[0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999969005584717, 0.9999971389770508, -1]"
76_22,Some typists are not boxers and Some dancers are not typists,"['All boxers are dancers', 'All dancers are boxers', 'Some boxers are dancers', 'Some dancers are boxers', 'Some boxers are not dancers', 'Some dancers are not boxers', 'No boxers are dancers', 'No dancers are boxers', 'NVC']","[0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999966621398926, 0.9999966621398926, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, -1]"
76_24,All secretaries are brokers and All agents are secretaries,"['All brokers are agents', 'All agents are brokers', 'Some brokers are agents', 'Some agents are brokers', 'Some brokers are not agents', 'Some agents are not brokers', 'No brokers are agents', 'No agents are brokers', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, -1]"
76_25,No lawyers are hunters and Some athletes are not hunters,"['All lawyers are athletes', 'All athletes are lawyers', 'Some lawyers are athletes', 'Some athletes are lawyers', 'Some lawyers are not athletes', 'Some athletes are not lawyers', 'No lawyers are athletes', 'No athletes are lawyers', 'NVC']","[0.999996542930603, 0.9999963045120239, 0.9999969005584717, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, 0.9999964237213135, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999966621398926, -1]"
76_26,Some potters are sailors and Some sailors are not chemists,"['All potters are chemists', 'All chemists are potters', 'Some potters are chemists', 'Some chemists are potters', 'Some potters are not chemists', 'Some chemists are not potters', 'No potters are chemists', 'No chemists are potters', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]"
76_27,Some investors are barbers and Some barbers are jugglers,"['All investors are jugglers', 'All jugglers are investors', 'Some investors are jugglers', 'Some jugglers are investors', 'Some investors are not jugglers', 'Some jugglers are not investors', 'No investors are jugglers', 'No jugglers are investors', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]"
76_28,Some butchers are packers and No tutors are butchers,"['All packers are tutors', 'All tutors are packers', 'Some packers are tutors', 'Some tutors are packers', 'Some packers are not tutors', 'Some tutors are not packers', 'No packers are tutors', 'No tutors are packers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
76_29,Some actors are not painters and All painters are workers,"['All actors are workers', 'All workers are actors', 'Some actors are workers', 'Some workers are actors', 'Some actors are not workers', 'Some workers are not actors', 'No actors are workers', 'No workers are actors', 'NVC']","[0.9999967813491821, 0.999996542930603, 0.9999970197677612, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999961853027344, 0.9999960660934448, -1]","[0.9999966621398926, 0.999996542930603, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, -1]"
76_30,Some singers are not tailors and Some pilots are not tailors,"['All singers are pilots', 'All pilots are singers', 'Some singers are pilots', 'Some pilots are singers', 'Some singers are not pilots', 'Some pilots are not singers', 'No singers are pilots', 'No pilots are singers', 'NVC']","[0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999966621398926, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999974966049194, 0.9999972581863403, 0.999997615814209, 0.9999973773956299, 0.999997615814209, 0.9999971389770508, 0.9999973773956299, -1]"
76_32,No hikers are writers and No hikers are drivers,"['All writers are drivers', 'All drivers are writers', 'Some writers are drivers', 'Some drivers are writers', 'Some writers are not drivers', 'Some drivers are not writers', 'No writers are drivers', 'No drivers are writers', 'NVC']","[0.9999960660934448, 0.9999957084655762, 0.9999964237213135, 0.9999964237213135, 0.9999963045120239, 0.9999964237213135, 0.999996542930603, 0.9999963045120239, -1]","[0.9999964237213135, 0.999996542930603, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999966621398926, 0.9999964237213135, -1]"
76_34,No chefs are runners and No runners are scientists,"['All chefs are scientists', 'All scientists are chefs', 'Some chefs are scientists', 'Some scientists are chefs', 'Some chefs are not scientists', 'Some scientists are not chefs', 'No chefs are scientists', 'No scientists are chefs', 'NVC']","[0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999967813491821, 0.9999971389770508, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999967813491821, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, -1]"
76_35,Some sculptors are bakers and All bakers are gamblers,"['All sculptors are gamblers', 'All gamblers are sculptors', 'Some sculptors are gamblers', 'Some gamblers are sculptors', 'Some sculptors are not gamblers', 'Some gamblers are not sculptors', 'No sculptors are gamblers', 'No gamblers are sculptors', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]"
76_37,Some artists are surfers and Some artists are planners,"['All surfers are planners', 'All planners are surfers', 'Some surfers are planners', 'Some planners are surfers', 'Some surfers are not planners', 'Some planners are not surfers', 'No surfers are planners', 'No planners are surfers', 'NVC']","[0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
76_38,No waiters are poets and Some waiters are not cashiers,"['All poets are cashiers', 'All cashiers are poets', 'Some poets are cashiers', 'Some cashiers are poets', 'Some poets are not cashiers', 'Some cashiers are not poets', 'No poets are cashiers', 'No cashiers are poets', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
76_39,All singers are tailors and Some tailors are pilots,"['All singers are pilots', 'All pilots are singers', 'Some singers are pilots', 'Some pilots are singers', 'Some singers are not pilots', 'Some pilots are not singers', 'No singers are pilots', 'No pilots are singers', 'NVC']","[0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999967813491821, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
76_41,Some travelers are not novelists and No novelists are analysts,"['All travelers are analysts', 'All analysts are travelers', 'Some travelers are analysts', 'Some analysts are travelers', 'Some travelers are not analysts', 'Some analysts are not travelers', 'No travelers are analysts', 'No analysts are travelers', 'NVC']","[0.9999971389770508, 0.9999961853027344, 0.9999973773956299, 0.9999967813491821, 0.9999972581863403, 0.9999969005584717, 0.9999972581863403, 0.9999967813491821, -1]","[0.9999972581863403, 0.9999967813491821, 0.9999973773956299, 0.9999970197677612, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999970197677612, -1]"
76_42,All bankers are teachers and Some golfers are teachers,"['All bankers are golfers', 'All golfers are bankers', 'Some bankers are golfers', 'Some golfers are bankers', 'Some bankers are not golfers', 'Some golfers are not bankers', 'No bankers are golfers', 'No golfers are bankers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, -1]"
76_44,Some skaters are poets and Some miners are poets,"['All skaters are miners', 'All miners are skaters', 'Some skaters are miners', 'Some miners are skaters', 'Some skaters are not miners', 'Some miners are not skaters', 'No skaters are miners', 'No miners are skaters', 'NVC']","[0.9999966621398926, 0.9999967813491821, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999964237213135, 0.999996542930603, -1]","[0.9999960660934448, 0.999996542930603, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999966621398926, 0.9999967813491821, -1]"
76_46,Some boxers are not actuaries and All opticians are boxers,"['All actuaries are opticians', 'All opticians are actuaries', 'Some actuaries are opticians', 'Some opticians are actuaries', 'Some actuaries are not opticians', 'Some opticians are not actuaries', 'No actuaries are opticians', 'No opticians are actuaries', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, -1]","[0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, -1]"
76_47,Some lawyers are not hunters and No lawyers are athletes,"['All hunters are athletes', 'All athletes are hunters', 'Some hunters are athletes', 'Some athletes are hunters', 'Some hunters are not athletes', 'Some athletes are not hunters', 'No hunters are athletes', 'No athletes are hunters', 'NVC']","[0.9999966621398926, 0.9999964237213135, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.999996542930603, -1]","[0.9999964237213135, 0.9999961853027344, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999966621398926, 0.9999964237213135, -1]"
76_48,No secretaries are agents and Some agents are brokers,"['All secretaries are brokers', 'All brokers are secretaries', 'Some secretaries are brokers', 'Some brokers are secretaries', 'Some secretaries are not brokers', 'Some brokers are not secretaries', 'No secretaries are brokers', 'No brokers are secretaries', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, -1]"
76_49,Some soldiers are editors and Some florists are soldiers,"['All editors are florists', 'All florists are editors', 'Some editors are florists', 'Some florists are editors', 'Some editors are not florists', 'Some florists are not editors', 'No editors are florists', 'No florists are editors', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]"
76_50,All assistants are scholars and Some farmers are not scholars,"['All assistants are farmers', 'All farmers are assistants', 'Some assistants are farmers', 'Some farmers are assistants', 'Some assistants are not farmers', 'Some farmers are not assistants', 'No assistants are farmers', 'No farmers are assistants', 'NVC']","[0.9999966621398926, 0.9999969005584717, 0.999996542930603, 0.9999969005584717, 0.9999967813491821, 0.9999971389770508, 0.9999960660934448, 0.999996542930603, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]"
